Invoice,Invoice Number,Supplier Number,Invoice Date,Submit for Approval?,Handling Amount,Misc Amount,Shipping Amount,Line Level Taxation,Requester Email,Chart of Accounts,Currency,Image Scan Filename,Type of Document,Purchasing Organization,Remit To Code,Type of Invoice
invoice Line,Invoice Number,Supplier Number,Description,Price,Account Segment 1,Account Segment 2,Account Segment 3,Account Segment 4,Account Segment 5,Account Segment 6,Account Segment 7,Account Segment 8,Account Segment 9,Commodity Name,
Invoice,BPT128129x44932,0000128129,2023-01-06,No,,,,No,liz.williams@messer-us.com,US40,USD,,Invoice,,0000128129,Taxes
Invoice Line,BPT128129x44932,0000128129,2341095012211,$127.6600,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2341095012211,$164.2500,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2341358012211,$43.6500,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2341358012211,$56.1600,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2341608012211,$29.3100,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2341608012211,$13.0000,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2341608012211,$14.8000,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2342266012211,$30.7000,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2342266012211,$15.5000,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2342266012211,$13.6200,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2343203012211,$77.2400,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2343203012211,$34.2600,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2343203012211,$39.0100,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2344195012211,$32.7700,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2349182012211,$190.2800,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2349182012211,$98.8000,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2349182012211,$88.0300,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2350322012211,$1519.9400,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2350322012211,$2414.9300,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT128129x44932,0000128129,2350322012211,$1181.3200,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
