Invoice,Invoice Number,Supplier Number,Invoice Date,Submit for Approval?,Handling Amount,Misc Amount,Shipping Amount,Line Level Taxation,Requester Email,Chart of Accounts,Currency,Image Scan Filename,Type of Document,Purchasing Organization,Remit To Code,Type of Invoice
invoice Line,Invoice Number,Supplier Number,Description,Price,Account Segment 1,Account Segment 2,Account Segment 3,Account Segment 4,Account Segment 5,Account Segment 6,Account Segment 7,Account Segment 8,Account Segment 9,Commodity Name,
Invoice,BPT124563x44929,0000124563,2023-01-03,No,,,,No,liz.williams@messer-us.com,US40,USD,,Invoice,,0000124563,Taxes
Invoice Line,BPT124563x44929,0000124563,1007012211,$824.6400,Z ,0000114601,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2342779012211,$1.4800,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2342779012211,$5.0800,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2344088012211,$31.0700,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2344088012211,$31.1800,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2344088012211,$5.5600,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2344088012211,$60.4000,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2344712012211,$50.9600,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2344712012211,$50.7800,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2347807012211,$6.1600,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2347807012211,$6.1400,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2347807012211,$1.1000,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2347807012211,$11.9400,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2478279012211,$79.6200,Z ,0000106213,,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2478279012211,$16.0300,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2478279012211,$7.4300,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
Invoice Line,BPT124563x44931,0000124563,2696796012211,$8.5100,K ,0000502501,0030405900,,,No WBS,Property Tax,,09-04-05,09-04-05,
